GEO_ID,GEO_ID_F,NAME,NAICS2017,NAICS2017_F,NAICS2017_LABEL,YEAR,FIRM,ESTAB,RCPTOT,PAYANN,PAYQTR1,EMP,RCPTOT_IMP,PAYANN_IMP,EMP_IMP
id,Geo Footnote,Geographic Area Name,2017 NAICS code,2017 NAICS Footnote,Meaning of NAICS code,Year,Number of firms,Number of establishments,"Sales, value of shipments, or revenue ($1,000)","Annual payroll ($1,000)","First-quarter payroll ($1,000)",Number of employees,"Range indicating percent of total sales, value of shipments, or revenue imputed",Range indicating percent of total annual payroll imputed,Range indicating percent of total employees imputed
0400000US25,null,Massachusetts,444120,null,Paint and wallpaper stores,2017,63,149,203727,29146,7328,836,10% to less than 20%,10% to less than 20%,10% to less than 20%
0400000US25,null,Massachusetts,444130,null,Hardware stores,2017,188,302,512781,84652,19827,3052,10% to less than 20%,10% to less than 20%,10% to less than 20%
0400000US25,null,Massachusetts,444190,null,Other building material dealers,2017,609,746,3247106,472383,113596,8279,20% to less than 30%,10% to less than 20%,10% to less than 20%
0400000US25,null,Massachusetts,444210,null,Outdoor power equipment stores,2017,71,72,128442,18335,4306,525,Less than 10%,Less than 10%,Less than 10%
0400000US25,null,Massachusetts,444220,null,"Nursery, garden center, and farm supply stores",2017,221,249,482262,78338,13568,2201,Less than 10%,Less than 10%,20% to less than 30%
0400000US25,null,Massachusetts,445110,null,Supermarkets and other grocery (except convenience) stores,2017,886,1386,16860750,1970689,494367,78599,Less than 10%,20% to less than 30%,30% to less than 40%
0400000US25,null,Massachusetts,445120,null,Convenience stores,2017,1449,1661,1244982,121754,30652,6581,10% to less than 20%,Less than 10%,10% to less than 20%
0400000US25,null,Massachusetts,445210,null,Meat markets,2017,90,95,190425,26098,5674,920,Less than 10%,Less than 10%,10% to less than 20%
0400000US25,null,Massachusetts,445220,null,Fish and seafood markets,2017,99,102,198173,22041,4817,732,10% to less than 20%,Less than 10%,10% to less than 20%
0400000US25,null,Massachusetts,445230,null,Fruit and vegetable markets,2017,61,64,160685,30563,6353,979,Less than 10%,Less than 10%,Less than 10%
0400000US25,null,Massachusetts,445291,null,Baked goods stores,2017,75,84,41401,10150,2378,505,20% to less than 30%,10% to less than 20%,10% to less than 20%
0400000US25,null,Massachusetts,445292,null,Confectionery and nut stores,2017,62,82,40883,7445,1634,485,40% to less than 50%,30% to less than 40%,20% to less than 30%
0400000US25,null,Massachusetts,445299,null,All other specialty food stores,2017,112,135,97379,20162,4599,961,Less than 10%,10% to less than 20%,20% to less than 30%
0400000US25,null,Massachusetts,445310,null,"Beer, wine, and liquor stores",2017,1359,1439,2671415,235991,57662,9027,Less than 10%,Less than 10%,Less than 10%
0400000US25,null,Massachusetts,446110,null,Pharmacies and drug stores,2017,189,974,7701478,666704,172623,21235,Less than 10%,40% to less than 50%,Less than 10%
