GEO_ID,GEO_ID_F,NAME,NAICS2017,NAICS2017_F,NAICS2017_LABEL,YEAR,FIRM,ESTAB,RCPTOT,PAYANN,PAYQTR1,EMP,RCPTOT_IMP,PAYANN_IMP,EMP_IMP
id,Geo Footnote,Geographic Area Name,2017 NAICS code,2017 NAICS Footnote,Meaning of NAICS code,Year,Number of firms,Number of establishments,"Sales, value of shipments, or revenue ($1,000)","Annual payroll ($1,000)","First-quarter payroll ($1,000)",Number of employees,"Range indicating percent of total sales, value of shipments, or revenue imputed",Range indicating percent of total annual payroll imputed,Range indicating percent of total employees imputed
0400000US04,null,Arizona,444120,null,Paint and wallpaper stores,2017,D,D,D,D,D,500 to 999 employees,D,D,D
0400000US04,null,Arizona,444130,null,Hardware stores,2017,155,215,455029,71493,17472,3074,30% to less than 40%,20% to less than 30%,20% to less than 30%
0400000US04,null,Arizona,444190,null,Other building material dealers,2017,384,440,1067876,156322,37362,3682,20% to less than 30%,10% to less than 20%,10% to less than 20%
0400000US04,null,Arizona,444210,null,Outdoor power equipment stores,2017,17,20,30070,4919,1241,141,Less than 10%,Less than 10%,Less than 10%
0400000US04,null,Arizona,444220,null,"Nursery, garden center, and farm supply stores",2017,122,191,389635,55333,13105,2180,Less than 10%,10% to less than 20%,20% to less than 30%
0400000US04,null,Arizona,445110,null,Supermarkets and other grocery (except convenience) stores,2017,289,786,13329270,1305289,351713,50089,Less than 10%,Less than 10%,Less than 10%
0400000US04,null,Arizona,445120,null,Convenience stores,2017,275,341,362003,30403,7256,1532,20% to less than 30%,Less than 10%,Less than 10%
0400000US04,null,Arizona,445210,null,Meat markets,2017,67,76,107544,13082,3087,588,20% to less than 30%,Less than 10%,Less than 10%
0400000US04,null,Arizona,445220,null,Fish and seafood markets,2017,D,D,D,D,D,0 to 19 employees,D,D,D
0400000US04,null,Arizona,445230,null,Fruit and vegetable markets,2017,D,D,D,D,D,100 to 249 employees,D,D,D
0400000US04,null,Arizona,445291,null,Baked goods stores,2017,27,36,17280,4504,1024,245,10% to less than 20%,Less than 10%,Less than 10%
0400000US04,null,Arizona,445292,null,Confectionery and nut stores,2017,38,63,29768,4971,1257,418,10% to less than 20%,20% to less than 30%,20% to less than 30%
0400000US04,null,Arizona,445299,null,All other specialty food stores,2017,120,161,75027,12352,3216,1051,10% to less than 20%,10% to less than 20%,10% to less than 20%
0400000US04,null,Arizona,445310,null,"Beer, wine, and liquor stores",2017,176,200,395209,28407,6872,1242,Less than 10%,Less than 10%,Less than 10%
0400000US04,null,Arizona,446110,null,Pharmacies and drug stores,2017,137,622,4524210,439039,112081,11082,Less than 10%,20% to less than 30%,30% to less than 40%
0400000US04,null,Arizona,446120,null,"Cosmetics, beauty supplies, and perfume stores",2017,93,304,468109,65525,16784,3607,10% to less than 20%,10% to less than 20%,Less than 10%
0400000US04,null,Arizona,446130,null,Optical goods stores,2017,57,309,274766,59384,14431,1986,Less than 10%,30% to less than 40%,30% to less than 40%
0400000US04,null,Arizona,446191,null,Food (health) supplement stores,2017,116,275,180713,25745,6371,1076,30% to less than 40%,20% to less than 30%,30% to less than 40%
0400000US04,null,Arizona,446199,null,All other health and personal care stores,2017,128,163,243813,47743,11971,1105,10% to less than 20%,20% to less than 30%,20% to less than 30%
