GEO_ID,GEO_ID_F,NAME,NAICS2017,NAICS2017_F,NAICS2017_LABEL,YEAR,FIRM,ESTAB,RCPTOT,PAYANN,PAYQTR1,EMP,RCPTOT_IMP,PAYANN_IMP,EMP_IMP
id,Geo Footnote,Geographic Area Name,2017 NAICS code,2017 NAICS Footnote,Meaning of NAICS code,Year,Number of firms,Number of establishments,"Sales, value of shipments, or revenue ($1,000)","Annual payroll ($1,000)","First-quarter payroll ($1,000)",Number of employees,"Range indicating percent of total sales, value of shipments, or revenue imputed",Range indicating percent of total annual payroll imputed,Range indicating percent of total employees imputed
0400000US48,null,Texas,446130,null,Optical goods stores,2017,292,934,818306,148068,35333,6053,Less than 10%,30% to less than 40%,40% to less than 50%
0400000US48,null,Texas,446191,null,Food (health) supplement stores,2017,472,785,534572,81425,20125,3578,10% to less than 20%,Less than 10%,10% to less than 20%
0400000US48,null,Texas,446199,null,All other health and personal care stores,2017,555,742,916200,201039,48930,4834,10% to less than 20%,10% to less than 20%,10% to less than 20%
0400000US48,null,Texas,447110,null,Gasoline stations with convenience stores,2017,6014,9950,35555938,1614005,365579,72035,Less than 10%,30% to less than 40%,30% to less than 40%
0400000US48,null,Texas,447190,null,Other gasoline stations,2017,589,1388,10144820,316376,71570,12797,Less than 10%,20% to less than 30%,10% to less than 20%
0400000US48,null,Texas,448110,null,Men's clothing stores,2017,211,481,710395,114527,27394,4320,20% to less than 30%,10% to less than 20%,20% to less than 30%
0400000US48,null,Texas,448120,null,Women's clothing stores,2017,1079,2776,2907228,412075,104210,29894,20% to less than 30%,30% to less than 40%,40% to less than 50%
0400000US48,null,Texas,448130,null,Children's and infants' clothing stores,2017,183,633,657000,87986,20899,7046,Less than 10%,30% to less than 40%,20% to less than 30%
0400000US48,null,Texas,448140,null,Family clothing stores,2017,672,2671,9842311,1073915,230597,69316,10% to less than 20%,20% to less than 30%,20% to less than 30%
0400000US48,null,Texas,448150,null,Clothing accessories stores,2017,336,842,1135515,137391,34405,7772,30% to less than 40%,20% to less than 30%,20% to less than 30%
0400000US48,null,Texas,448190,null,Other clothing stores,2017,560,908,1329678,196270,47378,10396,10% to less than 20%,10% to less than 20%,10% to less than 20%
